NORAD_CAT_ID,OBJECT_NAME,OBJECT_ID,EPOCH,CREATION_DATE,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SEMIMAJOR_AXIS,PERIOD,BSTAR,DECAY_DATE,TLE_LINE1,TLE_LINE2,ELEMENT_SET_NO
56397,STARLINK-6271,2023-061Z,2026-07-26T03:07:06.632832,2026-07-26T10:36:54,43.0009,125.5095,0.00005847,243.6253,116.4538,15.27572121,6861.210,94.267,-0.00001289005400,,1 56397U 23061Z   26207.12993788 -.00000616  00000-0 -12890-4 0  9995,2 56397  43.0009 125.5095 0000585 243.6253 116.4538 15.27572121178049,999
56398,STARLINK-6288,2023-061AA,2026-07-26T03:53:10.148064,2026-07-26T10:36:54,43.0045,124.8967,0.00014996,275.1482,84.9199,15.27580815,6861.184,94.267,0.00007841421400,,1 56398U 23061AA  26207.16192301  .00001896  00000-0  78414-4 0  9995,2 56398  43.0045 124.8967 0001500 275.1482  84.9199 15.27580815178054,999
56399,STARLINK-6277,2023-061AB,2026-07-26T03:42:02.911104,2026-07-26T10:36:54,43.0044,124.8445,0.00010602,270.1145,89.9585,15.27576055,6861.198,94.267,0.00001528309900,,1 56399U 23061AB  26207.15420036  .00000158  00000-0  15283-4 0  9999,2 56399  43.0044 124.8445 0001060 270.1145  89.9585 15.27576055178052,999
56400,STARLINK-6267,2023-061AC,2026-07-25T23:16:13.928160,2026-07-26T10:36:54,43.0041,126.0338,0.00016526,263.8845,96.1819,15.27576877,6861.195,94.267,0.00000020503800,,1 56400U 23061AC  26206.96960565 -.00000257  00000-0  20504-6 0  9991,2 56400  43.0041 126.0338 0001653 263.8845  96.1819 15.27576877178020,999
56404,STARLINK-6287,2023-061AG,2026-07-26T04:30:10.368000,2026-07-26T10:36:54,43.0022,125.0773,0.00010351,270.0698,90.0035,15.27564844,6861.231,94.268,0.00015227310000,,1 56404U 23061AG  26207.18762000  .00003929  00000-0  15227-3 0  9995,2 56404  43.0022 125.0773 0001035 270.0698  90.0035 15.27564844178052,999
56405,STARLINK-6285,2023-061AH,2026-07-26T04:02:24.077472,2026-07-26T10:36:54,43.0045,124.9407,0.00017208,264.5543,95.5113,15.27577482,6861.194,94.267,-0.00000359341600,,1 56405U 23061AH  26207.16833423 -.00000361  00000-0 -35934-5 0  9990,2 56405  43.0045 124.9407 0001721 264.5543  95.5113 15.27577482178058,999
56406,STARLINK-6283,2023-061AJ,2026-07-26T04:50:31.083360,2026-07-26T10:36:54,43.0024,125.1768,0.00008854,218.0427,142.0363,15.27572162,6861.210,94.267,-0.00001771880200,,1 56406U 23061AJ  26207.20174865 -.00000749  00000-0 -17719-4 0  9994,2 56406  43.0024 125.1768 0000885 218.0427 142.0363 15.27572162178059,999
56407,STARLINK-6282,2023-061AK,2026-07-26T02:50:27.283776,2026-07-26T10:36:54,43.0028,125.4222,0.00011950,269.8288,90.2427,15.27573514,6861.206,94.267,0.00000354984300,,1 56407U 23061AK  26207.11837134 -.00000164  00000-0  35498-5 0  9995,2 56407  43.0028 125.4222 0001195 269.8288  90.2427 15.27573514178042,999
56408,STARLINK-6289,2023-061AL,2026-07-26T03:32:47.512032,2026-07-26T10:36:54,43.0032,124.7723,0.00010056,269.5384,90.5352,15.27573960,6861.204,94.267,0.00000317716300,,1 56408U 23061AL  26207.14777213 -.00000175  00000-0  31772-5 0  9993,2 56408  43.0032 124.7723 0001006 269.5384  90.5352 15.27573960178057,999
56409,STARLINK-6241,2023-061AM,2026-07-26T04:33:51.775776,2026-07-26T10:36:54,43.0018,125.1004,0.00010872,267.1064,92.9664,15.27574099,6861.204,94.267,0.00000061966700,,1 56409U 23061AM  26207.19018259 -.00000245  00000-0  61967-6 0  9995,2 56409  43.0018 125.1004 0001087 267.1064  92.9664 15.27574099178053,999
56410,STARLINK-6281,2023-061AN,2026-07-26T04:57:42.313536,2026-07-26T10:36:54,43.0014,124.3607,0.00004492,266.1357,93.9443,15.27573350,6861.206,94.267,-0.00003227649200,,1 56410U 23061AN  26207.20673974 -.00001150  00000-0 -32276-4 0  9996,2 56410  43.0014 124.3607 0000449 266.1357  93.9443 15.27573350178062,999
56411,STARLINK-6279,2023-061AP,2026-07-26T03:05:12.974496,2026-07-26T10:36:54,43.0001,125.4956,0.00002855,177.9737,182.1116,15.27588080,6861.162,94.266,0.00005116559000,,1 56411U 23061AP  26207.12862239  .00001147  00000-0  51166-4 0  9995,2 56411  43.0001 125.4956 0000285 177.9737 182.1116 15.27588080178049,999
56412,STARLINK-6278,2023-061AQ,2026-07-26T03:43:54.023232,2026-07-26T10:36:54,43.0040,124.8425,0.00007880,279.4865,80.5897,15.27574542,6861.202,94.267,-0.00001063820400,,1 56412U 23061AQ  26207.15548638 -.00000555  00000-0 -10638-4 0  9996,2 56412  43.0040 124.8425 0000788 279.4865  80.5897 15.27574542178051,999
56413,STARLINK-6258,2023-061AR,2026-07-26T00:13:35.584896,2026-07-26T10:36:54,43.0023,126.3176,0.00010454,272.5406,87.5326,15.27575250,6861.200,94.267,0.00000708915800,,1 56413U 23061AR  26207.00943964 -.00000067  00000-0  70892-5 0  9998,2 56413  43.0023 126.3176 0001045 272.5406  87.5326 15.27575250178023,999
56414,STARLINK-5136,2023-061AS,2026-07-26T04:15:21.147840,2026-07-26T10:36:54,43.0038,124.9990,0.00011821,276.5616,83.5101,15.27578411,6861.191,94.267,0.00003703052000,,1 56414U 23061AS  26207.17732810  .00000757  00000-0  37031-4 0  9995,2 56414  43.0038 124.9990 0001182 276.5616  83.5101 15.27578411178059,999
56416,STARLINK-6260,2023-061AU,2026-07-26T03:48:58.174560,2026-07-26T10:36:54,43.0036,117.8253,0.00012581,272.5720,87.4987,15.27574382,6861.203,94.267,0.00001972705000,,1 56416U 23061AU  26207.15900665  .00000281  00000-0  19727-4 0  9994,2 56416  43.0036 117.8253 0001258 272.5720  87.4987 15.27574382178135,999
56417,STARLINK-6261,2023-061AV,2026-07-26T03:54:59.913216,2026-07-26T10:36:54,43.0055,124.8969,0.00016285,265.5737,94.4929,15.27576275,6861.197,94.267,0.00000661982800,,1 56417U 23061AV  26207.16319344 -.00000080  00000-0  66198-5 0  9997,2 56417  43.0055 124.8969 0001629 265.5737  94.4929 15.27576275178059,999
56418,STARLINK-5356,2023-061AW,2026-07-26T03:02:44.095200,2026-07-26T10:36:54,43.0051,117.5775,0.00012103,270.5607,89.5106,15.27533391,6861.326,94.270,0.00013938252000,,1 56418U 23061AW  26207.12689925  .00003570  00000-0  13938-3 0  9997,2 56418  43.0051 117.5775 0001210 270.5607  89.5106 15.27533391178131,999
56419,STARLINK-5350,2023-061AX,2026-07-26T04:20:54.200832,2026-07-26T10:36:54,43.0030,125.0294,0.00014286,265.3486,94.7203,15.27576279,6861.197,94.267,0.00002474306900,,1 56419U 23061AX  26207.18118288  .00000419  00000-0  24743-4 0  9999,2 56419  43.0030 125.0294 0001429 265.3486  94.7203 15.27576279178057,999
56420,STARLINK-6272,2023-061AY,2026-07-26T00:05:29.556384,2026-07-26T10:36:54,43.0049,118.3757,0.00014681,266.2868,93.7816,15.27573426,6861.206,94.267,0.00001771983200,,1 56420U 23061AY  26207.00381431  .00000225  00000-0  17720-4 0  9996,2 56420  43.0049 118.3757 0001468 266.2868  93.7816 15.27573426178112,999
56421,STARLINK-6270,2023-061AZ,2026-07-26T03:37:09.036192,2026-07-26T10:36:54,43.0063,121.1717,0.00014416,272.5232,87.5454,15.27576501,6861.197,94.267,0.00004146410600,,1 56421U 23061AZ  26207.15079903  .00000879  00000-0  41464-4 0  9998,2 56421  43.0063 121.1717 0001442 272.5232  87.5454 15.27576501178097,999
56422,STARLINK-6236,2023-061BA,2026-07-26T01:54:26.948448,2026-07-26T10:36:54,43.0049,118.0838,0.00015979,271.7305,88.3363,15.27570379,6861.215,94.267,0.00005410005900,,1 56422U 23061BA  26207.07947857  .00001226  00000-0  54100-4 0  9990,2 56422  43.0049 118.0838 0001598 271.7305  88.3363 15.27570379178124,999
56423,STARLINK-6239,2023-061BB,2026-07-26T03:19:21.933120,2026-07-26T10:36:54,43.0053,117.6699,0.00011202,267.6853,92.3871,15.27570077,6861.216,94.267,0.00001111239100,,1 56423U 23061BB  26207.13844830  .00000044  00000-0  11112-4 0  9998,2 56423  43.0053 117.6699 0001120 267.6853  92.3871 15.27570077178138,999
56424,STARLINK-6242,2023-061BC,2026-07-26T02:05:34.226016,2026-07-26T10:36:54,43.0056,118.1428,0.00015032,264.0756,95.9924,15.27573291,6861.206,94.267,0.00003238851300,,1 56424U 23061BC  26207.08720169  .00000629  00000-0  32389-4 0  9999,2 56424  43.0056 118.1428 0001503 264.0756  95.9924 15.27573291178124,999
56425,STARLINK-6224,2023-061BD,2026-07-26T03:34:09.857280,2026-07-26T10:36:54,43.0038,117.7439,0.00012453,277.3992,82.6718,15.27574923,6861.201,94.267,-0.00001584046400,,1 56425U 23061BD  26207.14872520 -.00000698  00000-0 -15840-4 0  9997,2 56425  43.0038 117.7439 0001245 277.3992  82.6718 15.27574923178132,999
56426,STARLINK-5352,2023-061BE,2026-07-26T02:22:14.376864,2026-07-26T10:36:54,43.0034,118.2127,0.00009359,319.1303,40.9478,15.27565484,6861.230,94.268,-0.00000800751400,,1 56426U 23061BE  26207.09877751 -.00000482  00000-0 -80075-5 0  9997,2 56426  43.0034 118.2127 0000936 319.1303  40.9478 15.27565484178127,999
56427,STARLINK-5724,2023-061BF,2026-07-26T04:00:03.228192,2026-07-26T10:36:54,43.0027,117.8649,0.00012007,258.5466,101.5251,15.27579347,6861.188,94.267,0.00002109999200,,1 56427U 23061BF  26207.16670403  .00000319  00000-0  21100-4 0  9991,2 56427  43.0027 117.8649 0001201 258.5466 101.5251 15.27579347178133,999
56428,STARLINK-6238,2023-061BG,2026-07-26T03:45:15.967584,2026-07-26T10:36:54,43.0049,117.7985,0.00013356,269.6314,90.4385,15.27573081,6861.207,94.267,0.00001786427800,,1 56428U 23061BG  26207.15643481  .00000229  00000-0  17864-4 0  9999,2 56428  43.0049 117.7985 0001336 269.6314  90.4385 15.27573081178137,999
56429,STARLINK-6264,2023-061BH,2026-07-26T03:50:48.746688,2026-07-26T10:36:54,43.0036,117.8235,0.00014732,264.7084,95.3600,15.27575351,6861.200,94.267,0.00001738684500,,1 56429U 23061BH  26207.16028642  .00000216  00000-0  17387-4 0  9993,2 56429  43.0036 117.8235 0001473 264.7084  95.3600 15.27575351178131,999
56448,STARLINK-5990,2023-064A,2026-07-26T03:29:26.843712,2026-07-26T10:36:54,70.0005,155.4296,0.00032361,262.3461,97.7330,14.98328249,6950.198,96.107,0.00002602525100,,1 56448U 23064A   26207.14544958  .00000218  00000-0  26025-4 0  9999,2 56448  70.0005 155.4296 0003236 262.3461  97.7330 14.98328249175980,999
56449,STARLINK-5993,2023-064B,2026-07-26T03:59:15.688320,2026-07-26T10:36:54,70.0006,155.5019,0.00028674,265.9442,94.1389,14.98330307,6950.192,96.107,0.00002388733600,,1 56449U 23064B   26207.16615380  .00000192  00000-0  23887-4 0  9994,2 56449  70.0006 155.5019 0002867 265.9442  94.1389 14.98330307175986,999
56450,STARLINK-5970,2023-064C,2026-07-26T06:35:42.616320,2026-07-26T10:36:54,70.0008,155.0782,0.00027871,267.3511,92.7329,14.98336225,6950.174,96.107,-0.00001728324300,,1 56450U 23064C   26207.27479880 -.00000299  00000-0 -17283-4 0  9994,2 56450  70.0008 155.0782 0002787 267.3511  92.7329 14.98336225176003,999
56451,STARLINK-5985,2023-064D,2026-07-26T03:53:15.457344,2026-07-26T10:36:54,70.0009,155.4871,0.00028244,275.7504,84.3333,14.98334125,6950.180,96.107,-0.00004111189200,,1 56451U 23064D   26207.16198446 -.00000584  00000-0 -41112-4 0  9994,2 56451  70.0009 155.4871 0002824 275.7504  84.3333 14.98334125175980,999
56452,STARLINK-5986,2023-064E,2026-07-26T06:59:30.456672,2026-07-26T10:36:54,70.0007,155.1360,0.00030334,267.8392,92.2420,14.98330370,6950.192,96.107,0.00003137412700,,1 56452U 23064E   26207.29132473  .00000281  00000-0  31374-4 0  9998,2 56452  70.0007 155.1360 0003033 267.8392  92.2420 14.98330370176006,999
56453,STARLINK-5935,2023-064F,2026-07-26T03:41:13.946496,2026-07-26T10:36:54,70.0013,155.4588,0.00028532,257.0865,102.9976,14.98324724,6950.209,96.107,-0.00001869596100,,1 56453U 23064F   26207.15363364 -.00000316  00000-0 -18696-4 0  9992,2 56453  70.0013 155.4588 0002853 257.0865 102.9976 14.98324724175981,999
56454,STARLINK-5959,2023-064G,2026-07-26T04:47:18.591936,2026-07-26T10:36:54,70.0003,155.2156,0.00030171,269.6553,90.4260,14.98329236,6950.195,96.107,0.00000441686800,,1 56454U 23064G   26207.19952074 -.00000040  00000-0  44169-5 0  9997,2 56454  70.0003 155.2156 0003017 269.6553  90.4260 14.98329236175997,999
56455,STARLINK-5987,2023-064H,2026-07-26T04:41:19.176576,2026-07-26T10:36:54,70.0002,155.2007,0.00034778,259.6603,100.4164,14.98332157,6950.186,96.107,0.00014324975000,,1 56455U 23064H   26207.19536084  .00001617  00000-0  14325-3 0  9996,2 56455  70.0002 155.2007 0003478 259.6603 100.4164 14.98332157175999,999
56456,STARLINK-5995,2023-064J,2026-07-26T06:35:27.986208,2026-07-26T10:36:54,70.0006,155.0764,0.00029697,270.0580,90.0239,14.98334491,6950.179,96.107,-0.00004259763700,,1 56456U 23064J   26207.27462947 -.00000601  00000-0 -42598-4 0  9990,2 56456  70.0006 155.0764 0002970 270.0580  90.0239 14.98334491176002,999
56457,STARLINK-5994,2023-064K,2026-07-26T04:53:18.746880,2026-07-26T10:36:54,70.0000,155.2294,0.00029116,264.8431,95.2396,14.98335210,6950.177,96.107,0.00008652719200,,1 56457U 23064K   26207.20368920  .00000940  00000-0  86527-4 0  9994,2 56457  70.0000 155.2294 0002912 264.8431  95.2396 14.98335210175997,999
56458,STARLINK-6050,2023-064L,2026-07-26T06:41:28.785696,2026-07-26T10:36:54,70.0013,155.0902,0.00031107,256.6959,103.3853,14.98329184,6950.195,96.107,0.00007925222100,,1 56458U 23064L   26207.27880539  .00000853  00000-0  79252-4 0  9997,2 56458  70.0013 155.0902 0003111 256.6959 103.3853 14.98329184176007,999
56459,STARLINK-6048,2023-064M,2026-07-26T04:17:29.710176,2026-07-26T10:36:54,70.0001,155.1429,0.00030105,266.4950,93.5865,14.98328366,6950.198,96.107,0.00001225813300,,1 56459U 23064M   26207.17881609  .00000053  00000-0  12258-4 0  9991,2 56459  70.0001 155.1429 0003010 266.4950  93.5865 14.98328366175988,999
56460,STARLINK-6047,2023-064N,2026-07-26T04:35:18.702816,2026-07-26T10:36:54,70.0003,155.1867,0.00025296,279.0952,80.9920,14.98327836,6950.200,96.107,-0.00027581282000,,1 56460U 23064N   26207.19118869 -.00003382  00000-0 -27581-3 0  9990,2 56460  70.0003 155.1867 0002530 279.0952  80.9920 14.98327836175990,999
56461,STARLINK-6037,2023-064P,2026-07-26T04:11:14.682336,2026-07-26T10:36:54,70.0004,155.1275,0.00032772,268.2909,91.7875,14.98328160,6950.199,96.107,-0.00000927095600,,1 56461U 23064P   26207.17447549 -.00000204  00000-0 -92710-5 0  9997,2 56461  70.0004 155.1275 0003277 268.2909  91.7875 14.98328160175996,999
56462,STARLINK-6045,2023-064Q,2026-07-26T03:04:43.754016,2026-07-26T10:36:54,70.0004,115.2003,0.00029407,273.0720,87.0103,14.98313943,6950.243,96.108,0.00018221370000,,1 56462U 23064Q   26207.12828419  .00002081  00000-0  18221-3 0  9998,2 56462  70.0004 115.2003 0002941 273.0720  87.0103 14.98313943176979,999
56463,STARLINK-6051,2023-064R,2026-07-26T03:35:13.145280,2026-07-26T10:36:54,70.0005,155.4348,0.00030769,264.7559,95.3249,14.98320384,6950.223,96.108,0.00017048393000,,1 56463U 23064R   26207.14945770  .00001941  00000-0  17048-3 0  9991,2 56463  70.0005 155.4348 0003077 264.7559  95.3249 14.98320384175987,999
56464,STARLINK-6043,2023-064S,2026-07-26T04:29:16.699776,2026-07-26T10:36:54,70.0002,155.1716,0.00033081,269.1603,90.9177,14.98328589,6950.197,96.107,0.00002352351100,,1 56464U 23064S   26207.18699884  .00000188  00000-0  23524-4 0  9997,2 56464  70.0002 155.1716 0003308 269.1603  90.9177 14.98328589175994,999
56465,STARLINK-6054,2023-064T,2026-07-26T03:16:30.236448,2026-07-26T10:36:54,70.0014,115.2252,0.00026144,267.4072,92.6788,14.98329396,6950.195,96.107,-0.00003450328400,,1 56465U 23064T   26207.13646107 -.00000505  00000-0 -34503-4 0  9997,2 56465  70.0014 115.2252 0002614 267.4072  92.6788 14.98329396176973,999
56466,STARLINK-6053,2023-064U,2026-07-26T04:17:15.175968,2026-07-26T10:36:54,70.0002,155.1422,0.00030366,269.4208,90.6604,14.98332146,6950.186,96.107,-0.00001126605000,,1 56466U 23064U   26207.17864787 -.00000227  00000-0 -11266-4 0  9990,2 56466  70.0002 155.1422 0003037 269.4208  90.6604 14.98332146175988,999
56467,STARLINK-6055,2023-064V,2026-07-26T04:46:59.515680,2026-07-26T10:36:54,70.0004,135.3469,0.00025853,270.7845,89.3017,14.98327868,6950.199,96.107,-0.00001699706700,,1 56467U 23064V   26207.19929995 -.00000296  00000-0 -16997-4 0  9998,2 56467  70.0004 135.3469 0002585 270.7845  89.3017 14.98327868176485,999
56468,STARLINK-5998,2023-064W,2026-07-26T04:05:14.190432,2026-07-26T10:36:54,70.0012,155.1115,0.00028754,260.3619,99.7216,14.98327040,6950.202,96.107,-0.00001059381100,,1 56468U 23064W   26207.17030313 -.00000219  00000-0 -10594-4 0  9996,2 56468  70.0012 155.1115 0002875 260.3619  99.7216 14.98327040175992,999
56469,STARLINK-5518,2023-064X,2026-07-26T05:05:01.341312,2026-07-26T10:36:54,70.0007,135.3920,0.00029499,267.3549,92.7272,14.98329211,6950.195,96.107,0.00000797956300,,1 56469U 23064X   26207.21182108  .00000002  00000-0  79796-5 0  9990,2 56469  70.0007 135.3920 0002950 267.3549  92.7272 14.98329211176486,999
56470,STARLINK-5523,2023-064Y,2026-07-26T04:53:00.205440,2026-07-26T10:36:54,70.0007,135.3627,0.00028772,269.7487,90.3343,14.98326959,6950.202,96.107,-0.00000184241200,,1 56470U 23064Y   26207.20347460 -.00000115  00000-0 -18424-5 0  9993,2 56470  70.0007 135.3627 0002877 269.7487  90.3343 14.98326959176486,999
56471,STARLINK-5521,2023-064Z,2026-07-26T04:40:58.110528,2026-07-26T10:36:54,70.0011,135.3338,0.00027465,236.4677,123.6220,14.98369979,6950.069,96.104,-0.00092109635000,,1 56471U 23064Z   26207.19511702 -.00011077  00000-0 -92110-3 0  9995,2 56471  70.0011 135.3338 0002747 236.4677 123.6220 14.98369979176482,999
56472,STARLINK-5038,2023-064AA,2026-07-26T04:28:57.571680,2026-07-26T10:36:54,70.0011,135.3048,0.00027338,270.4591,89.6255,14.98329553,6950.194,96.107,-0.00003915380300,,1 56472U 23064AA  26207.18677745 -.00000560  00000-0 -39154-4 0  9990,2 56472  70.0011 135.3048 0002734 270.4591  89.6255 14.98329553176483,999
56474,STARLINK-5524,2023-064AC,2026-07-26T04:59:00.712032,2026-07-26T10:36:54,70.0006,135.3763,0.00031205,262.5728,97.5077,14.98328759,6950.197,96.107,0.00001740866500,,1 56474U 23064AC  26207.20764713  .00000115  00000-0  17409-4 0  9990,2 56474  70.0006 135.3763 0003120 262.5728  97.5077 14.98328759176484,999
56475,STARLINK-5541,2023-064AD,2026-07-26T04:22:57.154944,2026-07-26T10:36:54,70.0001,135.2866,0.00030253,273.4892,86.5921,14.98315715,6950.237,96.108,0.00055777333000,,1 56475U 23064AD  26207.18260596  .00006566  00000-0  55777-3 0  9993,2 56475  70.0001 135.2866 0003025 273.4892  86.5921 14.98315715176484,999
56476,STARLINK-5545,2023-064AE,2026-07-26T04:34:57.989280,2026-07-26T10:36:54,70.0006,135.3177,0.00027161,269.3782,90.7066,14.98329867,6950.193,96.107,-0.00000560163200,,1 56476U 23064AE  26207.19094895 -.00000160  00000-0 -56016-5 0  9997,2 56476  70.0006 135.3177 0002716 269.3782  90.7066 14.98329867176484,999
56477,STARLINK-5534,2023-064AF,2026-07-26T03:59:08.500704,2026-07-26T10:36:54,70.0016,135.2321,0.00023655,267.7507,92.3381,14.98331117,6950.189,96.107,-0.00018708624000,,1 56477U 23064AF  26207.16607061 -.00002324  00000-0 -18709-3 0  9999,2 56477  70.0016 135.2321 0002366 267.7507  92.3381 14.98331117176483,999
56478,STARLINK-6041,2023-064AG,2026-07-26T04:16:56.048736,2026-07-26T10:36:54,70.0009,135.2745,0.00030274,263.9052,96.1762,14.98330228,6950.192,96.107,-0.00002410649100,,1 56478U 23064AG  26207.17842649 -.00000381  00000-0 -24106-4 0  9994,2 56478  70.0009 135.2745 0003027 263.9052  96.1762 14.98330228176481,999
56479,STARLINK-6044,2023-064AH,2026-07-26T03:40:52.228128,2026-07-26T10:36:54,70.0009,135.1851,0.00027967,271.7178,88.3661,14.98329297,6950.195,96.107,0.00000339350800,,1 56479U 23064AH  26207.15338227 -.00000052  00000-0  33935-5 0  9990,2 56479  70.0009 135.1851 0002797 271.7178  88.3661 14.98329297176483,999
56480,STARLINK-6214,2023-064AJ,2026-07-26T06:00:02.999808,2026-07-26T10:36:54,69.9904,84.8351,0.00034449,273.6106,325.3034,15.40061291,6824.065,93.503,0.00152819640000,,1 56480U 23064AJ  26207.25003472  .00061642  00000-0  15282-2 0  9997,2 56480  69.9904  84.8351 0003445 273.6106 325.3034 15.40061291  5826,999
56481,STARLINK-6222,2023-064AK,2026-07-26T05:29:01.575744,2026-07-26T10:36:54,70.0009,135.0468,0.00030025,270.1559,89.9256,14.98329169,6950.195,96.107,0.00001654708700,,1 56481U 23064AK  26207.22849046  .00000104  00000-0  16547-4 0  9993,2 56481  70.0009 135.0468 0003002 270.1559  89.9256 14.98329169176491,999
56482,STARLINK-6220,2023-064AL,2026-07-26T05:47:03.658848,2026-07-26T10:36:54,70.0008,135.0910,0.00028113,271.4299,88.6538,14.98327857,6950.200,96.107,-0.00003048028400,,1 56482U 23064AL  26207.24101457 -.00000457  00000-0 -30480-4 0  9998,2 56482  70.0008 135.0910 0002811 271.4299  88.6538 14.98327857176496,999
56483,STARLINK-5868,2023-064AM,2026-07-26T05:41:02.674464,2026-07-26T10:36:54,70.0005,135.0710,0.00028641,267.8871,92.1960,14.98336392,6950.173,96.107,-0.00002574728300,,1 56483U 23064AM  26207.23683651 -.00000400  00000-0 -25747-4 0  9997,2 56483  70.0005 135.0710 0002864 267.8871  92.1960 14.98336392176498,999
56484,STARLINK-6221,2023-064AN,2026-07-26T03:58:54.096096,2026-07-26T10:36:54,70.0011,135.2297,0.00031430,269.1821,90.8978,14.98330231,6950.192,96.107,0.00001786151100,,1 56484U 23064AN  26207.16590389  .00000120  00000-0  17862-4 0  9991,2 56484  70.0011 135.2297 0003143 269.1821  90.8978 14.98330231176477,999
56485,STARLINK-6210,2023-064AP,2026-07-26T03:34:51.590208,2026-07-26T10:36:54,70.0010,135.1692,0.00028241,266.5199,93.5637,14.98329018,6950.196,96.107,-0.00000470057100,,1 56485U 23064AP  26207.14920822 -.00000149  00000-0 -47006-5 0  9996,2 56485  70.0010 135.1692 0002824 266.5199  93.5637 14.98329018176483,999
56487,STARLINK-6196,2023-064AR,2026-07-26T03:10:30.018432,2026-07-26T10:36:54,70.0009,115.2466,0.00025669,265.2789,94.8077,14.98328796,6950.197,96.107,0.00006902593200,,1 56487U 23064AR  26207.13229188  .00000731  00000-0  69026-4 0  9994,2 56487  70.0009 115.2466 0002567 265.2789  94.8077 14.98328796176974,999
56488,STARLINK-6204,2023-064AS,2026-07-26T04:10:36.327648,2026-07-26T10:36:54,70.0006,115.3889,0.00026799,271.9865,88.0987,14.98328248,6950.198,96.107,0.00000198224800,,1 56488U 23064AS  26207.17403157 -.00000069  00000-0  19822-5 0  9994,2 56488  70.0006 115.3889 0002680 271.9865  88.0987 14.98328248176974,999
56489,STARLINK-5923,2023-064AT,2026-07-26T03:52:34.410432,2026-07-26T10:36:54,70.0006,115.3449,0.00025413,269.9557,90.1311,14.98328658,6950.197,96.107,0.00002121112500,,1 56489U 23064AT  26207.16150938  .00000160  00000-0  21211-4 0  9995,2 56489  70.0006 115.3449 0002541 269.9557  90.1311 14.98328658176978,999
56490,STARLINK-5873,2023-064AU,2026-07-26T04:22:37.562880,2026-07-26T10:36:54,70.0010,115.4163,0.00025497,267.8764,92.2103,14.98332182,6950.186,96.107,-0.00003794768700,,1 56490U 23064AU  26207.18237920 -.00000546  00000-0 -37948-4 0  9990,2 56490  70.0010 115.4163 0002550 267.8764  92.2103 14.98332182176975,999
56491,STARLINK-5842,2023-064AV,2026-07-26T03:46:33.885696,2026-07-26T10:36:54,70.0007,115.3290,0.00026434,271.4081,88.6775,14.98325356,6950.207,96.107,-0.00001754110100,,1 56491U 23064AV  26207.15733664 -.00000302  00000-0 -17541-4 0  9991,2 56491  70.0007 115.3290 0002643 271.4081  88.6775 14.98325356176977,999
56492,STARLINK-5846,2023-064AW,2026-07-26T03:40:33.278880,2026-07-26T10:36:54,70.0008,115.3144,0.00026394,271.7569,88.3288,14.98324719,6950.209,96.107,-0.00000404014400,,1 56492U 23064AW  26207.15316295 -.00000141  00000-0 -40401-5 0  9992,2 56492  70.0008 115.3144 0002639 271.7569  88.3288 14.98324719176974,999
56493,STARLINK-5841,2023-064AX,2026-07-26T01:46:03.720288,2026-07-26T10:36:54,70.0006,95.5569,0.00024677,272.3745,87.7132,14.98328428,6950.198,96.107,-0.00001221908400,,1 56493U 23064AX  26207.07365417 -.00000239  00000-0 -12219-4 0  9997,2 56493  70.0006  95.5569 0002468 272.3745  87.7132 14.98328428177452,999
